0 151 640.255 106.214 192.254 322.769 199.436 319.069 207.771 315.168 211.045 313.676 212.413 313.105 212.949 312.876 213.16 312.771 213.246 312.732 213.282 312.713 213.295 312.706 213.301 312.704 213.303 312.703 218.856 311.817 221.128 311.459 222.035 311.406 222.396 311.417 222.536 311.421 222.59 311.422 228.558 311.803 230.963 312.081 231.965 312.181 232.349 312.254 232.511 312.287 232.575 312.3 238.607 312.775 240.854 313.103 241.704 313.253 242.019 313.295 242.14 313.303 242.186 313.306 242.203 313.308 247.737 314.073 255.901 315.564 264.733 317.725 268.283 318.558 269.926 320.211 271.827 327.205 273.919 335.667 274.954 339.322 281.369 343.053 284.021 344.552 290.469 347.667 293.046 348.857 294.106 349.354 294.528 349.539 294.71 349.613 294.779 349.642 294.808 349.656 294.82 349.661 294.825 349.664 294.826 349.665 294.827 349.665 294.827 349.665 294.827 349.665 294.827 349.665 294.827 349.665 300.32 352.531 302.545 353.766 303.407 354.356 303.753 354.59 303.905 354.685 303.967 354.719 303.991 354.734 304.0 354.739 301.93 360.739 299.839 367.907 298.999 370.995 298.7 372.207 298.602 372.702 298.57 372.899 298.102 374.315 297.893 374.856 297.813 375.075 297.785 375.164 297.775 375.196 297.771 375.21 297.769 375.216 297.768 375.218 297.768 375.219 297.768 375.22 297.768 375.22 293.018 372.157 286.008 368.47 282.899 366.976 281.73 366.352 281.315 366.104 281.132 366.001 281.063 365.957 281.034 365.938 281.023 365.931 281.019 365.928 281.017 365.927 281.017 365.926 281.016 365.926 281.016 365.926 281.016 365.926 281.016 365.926 281.016 365.926 280.576 364.7 278.76 358.663 276.865 350.286 275.094 341.166 274.271 337.405 274.087 335.927 273.99 335.338 273.956 335.09 270.398 330.208 269.093 328.312 268.603 327.55 268.384 327.249 268.29 327.122 268.25 327.076 268.234 327.057 268.228 327.05 268.226 327.047 268.225 327.046 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045
1 151 186.825 325.257 192.254 322.769 199.436 319.069 207.771 315.168 211.045 313.676 212.413 313.105 212.949 312.876 213.16 312.771 213.246 312.732 213.282 312.713 213.295 312.706 213.301 312.704 213.303 312.703 218.856 311.817 221.128 311.459 222.035 311.406 222.396 311.417 222.536 311.421 222.59 311.422 228.558 311.803 230.963 312.081 231.965 312.181 232.349 312.254 232.511 312.287 232.575 312.3 238.607 312.775 240.854 313.103 241.704 313.253 242.019 313.295 242.14 313.303 242.186 313.306 242.203 313.308 247.737 314.073 255.901 315.564 264.733 317.725 268.283 318.558 269.926 320.211 271.827 327.205 273.919 335.667 274.954 339.322 281.369 343.053 284.021 344.552 290.469 347.667 293.046 348.857 294.106 349.354 294.528 349.539 294.71 349.613 294.779 349.642 294.808 349.656 294.82 349.661 294.825 349.664 294.826 349.665 294.827 349.665 294.827 349.665 294.827 349.665 294.827 349.665 294.827 349.665 300.32 352.531 302.545 353.766 303.407 354.356 303.753 354.59 303.905 354.685 303.967 354.719 303.991 354.734 304.0 354.739 301.93 360.739 299.839 367.907 298.999 370.995 298.7 372.207 298.602 372.702 298.57 372.899 298.102 374.315 297.893 374.856 297.813 375.075 297.785 375.164 297.775 375.196 297.771 375.21 297.769 375.216 297.768 375.218 297.768 375.219 297.768 375.22 297.768 375.22 293.018 372.157 286.008 368.47 282.899 366.976 281.73 366.352 281.315 366.104 281.132 366.001 281.063 365.957 281.034 365.938 281.023 365.931 281.019 365.928 281.017 365.927 281.017 365.926 281.016 365.926 281.016 365.926 281.016 365.926 281.016 365.926 281.016 365.926 280.576 364.7 278.76 358.663 276.865 350.286 275.094 341.166 274.271 337.405 274.087 335.927 273.99 335.338 273.956 335.09 270.398 330.208 269.093 328.312 268.603 327.55 268.384 327.249 268.29 327.122 268.25 327.076 268.234 327.057 268.228 327.05 268.226 327.047 268.225 327.046 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045 268.224 327.045
2 151 457.964 283.037 459.411 284.675 459.967 285.326 460.206 285.625 460.306 285.75 464.362 287.079 470.118 288.943 472.518 289.72 474.248 292.532 474.981 293.813 474.549 295.763 474.372 296.642 474.271 297.026 474.233 297.182 476.895 300.434 480.975 305.239 482.715 307.268 486.929 310.311 491.192 312.684 492.937 313.646 496.763 317.251 499.993 321.418 503.084 325.451 506.559 329.456 509.595 332.69 510.815 334.207 511.32 334.831 511.549 335.068 514.012 336.47 517.607 338.67 518.573 339.238 518.981 339.461 517.601 343.514 514.878 349.0 512.665 355.228 510.404 361.25 509.342 363.739 508.898 364.787 507.105 368.799 504.509 374.528 503.604 377.093 499.459 382.707 497.708 385.067 495.014 388.018 490.347 393.266 486.49 397.028 484.846 398.635 484.078 399.319 484.896 394.048 485.063 391.962 485.127 391.052 485.16 390.672 485.17 390.507 482.627 384.482 481.758 381.82 481.36 380.783 476.927 379.821 475.012 379.418 469.825 380.753 463.543 382.668 458.196 383.957 452.971 385.306 446.734 386.984 439.62 389.061 436.162 388.459 433.096 387.077 429.742 385.224 428.332 384.467 427.713 384.177 427.671 388.092 427.594 389.825 425.242 387.194 422.452 383.488 421.287 381.931 420.106 385.439 418.544 391.396 417.827 393.942 415.109 400.307 411.684 408.26 407.71 415.123 404.617 420.447 403.509 422.545 403.097 423.437 406.829 422.723 413.683 426.136 420.773 430.578 428.335 435.894 431.357 438.114 432.586 439.156 433.125 439.604 433.355 439.787 432.334 435.679 430.65 430.1 429.147 423.265 427.201 416.648 425.529 411.17 424.788 408.959 419.516 404.623 412.638 399.118 406.876 393.625 401.064 388.462 398.666 386.154 398.181 380.89 397.871 378.628 397.255 373.674 397.153 371.671 401.607 366.665 407.306 360.942 409.725 358.431 410.662 357.424 415.182 355.613 421.753 353.341 428.924 351.139 432.006 350.168 437.69 349.925 440.049 349.934 443.748 349.126 449.482 347.803 456.061 345.327 462.324 342.62 469.128 340.154 472.092 339.375 477.621 339.083 484.231 338.82 491.636 338.649 499.085 338.819 506.825 338.9 514.932 339.211 522.486 339.771 530.108 340.28 533.159 340.769 538.775 340.01 546.011 338.791 553.29 337.377 560.966 335.678 568.302 333.796 576.098 332.578 583.52 330.892 591.104 329.124 598.606 327.922 605.984 326.204 613.315 324.586 616.343 323.892 617.583 323.667 614.084 325.51 608.895 328.567 602.495 331.922 595.961 335.351 588.769 338.421 585.769 339.53 579.467 343.04
3 151 426.062 60.166 425.8 60.424 424.114 63.338 421.805 65.046 421.22 67.509 421.007 68.613 420.901 69.069 420.864 69.269 420.851 69.355 419.116 69.7 418.429 69.865 421.361 72.755 425.474 77.34 430.606 82.299 436.048 87.466 441.763 92.757 447.674 98.77 450.247 101.301 451.385 102.49 451.842 102.997 452.028 103.213 452.113 103.308 452.147 103.347 452.161 103.363 452.167 103.369 456.086 105.578 457.756 106.438 458.513 106.817 458.836 106.982 461.971 111.899 463.202 113.941 466.237 118.438 469.854 124.1 473.659 130.246 475.373 132.776 476.185 133.795 476.48 134.209 476.622 134.387 476.684 134.464 476.711 134.498 476.723 134.512 476.727 134.518 476.729 134.52 476.73 134.521 479.112 130.916 480.051 129.276 480.424 128.641 482.51 127.392 483.375 126.797 487.317 122.389 488.978 120.691 489.599 119.982 489.885 119.673 490.01 119.548 490.069 119.5 490.092 119.48 487.556 122.967 483.541 127.47 479.516 133.037 474.564 139.004 469.338 145.572 464.082 151.173 461.952 153.553 456.502 157.748 449.652 162.899 446.992 165.002 445.804 165.955 445.294 166.35 445.071 166.501 444.984 166.563 444.947 166.59 444.93 166.601 444.924 166.605 444.921 166.607 444.92 166.608 444.919 166.608 444.919 166.608 440.489 169.965 438.616 171.506 437.863 172.109 437.551 172.335 437.428 172.426 437.372 172.469 432.721 171.526 426.294 169.756 419.044 168.374 416.155 167.873 410.504 167.965 407.936 167.971 406.843 167.968 406.375 167.981 406.171 167.994 406.089 167.998 406.054 167.998 406.896 164.591 407.284 163.149 407.422 162.548 407.497 162.286 407.528 162.177 407.425 156.553 407.362 153.958 403.874 149.077 399.124 142.805 393.936 136.682 389.785 131.219 387.777 129.049 386.93 128.142 392.087 127.363 399.298 125.89 408.087 124.533 417.307 123.057 421.255 122.333 423.026 122.019 428.964 120.492 436.105 118.089 444.56 115.661 453.399 112.876 462.508 110.111 471.601 107.15 480.764 104.261 489.436 101.095 498.178 97.486 506.993 94.881 516.177 91.749 525.502 88.896 534.581 86.292 543.352 83.223 552.925 80.399 561.385 78.06 569.196 75.843 576.432 73.125 583.215 70.59 590.623 68.196 593.472 67.04 599.079 67.151 605.902 68.298 612.767 69.163 620.204 69.685 627.693 70.002 630.638 70.216 634.46 73.926 636.1 75.484 633.448 79.655 629.16 84.543 624.416 89.241 619.447 94.726 614.395 100.829 612.468 103.356 611.638 104.399 611.284 104.844 606.85 106.284
4 151 422.142 487.534 427.295 489.728 434.08 491.537 437.088 492.127 438.481 492.468 439.13 492.63 439.421 492.714 439.546 492.757 439.606 492.779 439.633 492.788 439.646 492.793 439.652 492.795 439.654 492.796 439.655 492.796 443.55 491.871 449.76 490.454 452.582 489.814 456.674 492.335 458.578 493.511 459.436 494.137 459.809 494.443 463.994 493.96 470.029 492.787 477.057 491.618 480.06 491.157 485.426 493.587 490.859 496.289 493.269 497.572 493.992 502.398 494.189 504.529 494.22 505.495 496.598 502.653 499.926 497.903 498.403 499.879 495.031 504.136 493.39 506.044 492.657 506.891 487.602 507.85 485.49 508.347 484.555 508.547 484.114 508.642 483.915 508.679 483.821 508.696 483.778 508.703 483.758 508.706 486.817 513.18 491.59 519.782 493.757 522.745 494.784 523.976 495.209 524.535 495.416 524.787 495.51 524.901 500.476 526.694 502.88 527.377 508.779 529.697 511.443 530.766 512.538 531.221 513.039 531.418 513.249 531.503 513.344 531.547 513.386 531.57 513.405 531.581 514.729 536.225 516.263 543.1 518.754 551.234 521.382 559.517 522.561 563.285 522.948 565.038 528.458 567.405 535.958 570.669 544.847 574.436 553.879 578.679 558.206 580.833 560.175 581.731 561.072 582.137 556.232 581.662 548.869 581.238 539.666 580.688 530.145 578.846 520.24 577.922 510.739 577.13 500.694 576.274 491.124 574.915 482.678 573.775 474.556 572.343 466.292 570.744 458.628 569.553 450.885 567.841 443.2 566.705 439.749 566.171 434.927 563.776 428.948 560.149 426.381 558.679 425.251 554.077 424.794 548.44 424.69 541.428 424.872 538.306 424.873 536.788 422.717 534.323 421.775 533.121 421.309 532.521 421.066 532.248 420.955 532.125 420.899 532.071 420.566 528.085 420.579 526.345 420.625 525.511 420.62 525.125 424.189 521.627 429.956 516.915 436.174 511.051 443.552 505.686 446.867 503.239 452.218 502.508 458.975 502.903 466.553 503.286 470.023 503.303 475.723 503.93 478.333 504.176 482.867 500.06 488.041 493.687 490.271 490.737 491.175 489.398 494.686 484.339 496.416 482.212 497.236 481.221 500.55 476.341 504.808 469.111 509.782 461.62 514.939 453.809 517.295 450.403 518.394 448.909 518.917 448.258 519.138 447.984 519.248 447.857 519.297 447.801 519.319 447.776 519.329 447.765 519.334 447.759 519.336 447.756 519.337 447.755 521.331 452.612 524.376 459.672 527.089 467.616 528.477 471.17 529.056 472.826 529.329 473.584 529.458 473.943 529.52 474.104 529.549 474.178 529.561 474.213
5 151 474.41 235.661 480.058 235.008 486.656 233.774 492.125 233.175 497.359 232.386 499.846 232.088 502.593 230.277 506.941 226.915 512.127 222.788 516.818 218.312 519.113 216.179 520.334 215.159 520.981 214.68 524.607 215.908 529.925 217.845 536.36 220.166 543.316 222.627 550.007 225.451 555.501 227.474 558.225 228.331 562.812 230.105 568.349 232.61 571.007 233.812 572.302 234.42 572.931 234.716 576.347 236.224 577.911 236.966 578.696 237.313 579.083 237.455 576.095 239.761 571.109 243.242 568.678 244.816 567.487 249.256 566.913 254.437 566.849 260.619 566.819 263.629 566.889 265.186 566.862 265.941 566.882 266.311 566.892 266.487 566.896 266.569 568.465 269.831 570.743 274.746 573.847 280.309 575.387 283.221 577.947 287.519 579.321 289.465 579.977 294.217 579.976 300.032 580.174 302.645 576.18 306.143 574.306 307.871 573.384 308.636 568.92 307.122 566.785 306.421 565.863 306.111 562.312 307.593 558.009 309.532 555.856 310.428 551.654 309.005 547.911 307.343 543.02 305.131 537.137 302.536 533.292 300.624 531.269 299.651 526.787 300.226 521.055 301.46 518.258 302.046 517.693 298.858 517.34 297.339 513.634 299.111 508.013 302.568 501.804 306.271 498.844 307.722 497.384 308.344 492.541 310.304 490.217 311.288 489.158 311.82 488.652 312.083 491.893 311.253 493.421 310.889 490.002 311.887 483.62 313.322 480.398 314.05 478.789 314.373 478.009 314.517 477.66 314.595 477.491 314.632 478.759 311.7 476.699 308.926 475.714 307.604 479.535 305.754 483.454 305.718 485.433 305.61 486.574 304.631 486.526 304.626 486.503 304.624 486.492 304.623 486.487 304.622 488.357 301.631 490.472 296.87 493.685 290.595 495.236 287.614 496.097 286.104 497.839 283.44 498.714 282.057 503.87 280.407 510.799 278.448 517.932 276.456 525.769 273.653 533.998 270.729 542.674 268.957 550.621 267.02 559.022 265.223 567.852 263.67 576.246 261.943 584.596 259.913 592.755 258.01 601.035 256.049 608.594 253.864 616.212 251.737 624.52 249.712 632.93 248.203 641.683 246.873 650.228 244.779 658.067 242.197 665.658 240.146 673.345 237.439 678.456 236.091 685.071 234.689 689.001 233.752 691.977 233.248 698.076 232.03 702.116 231.257 704.902 230.793 710.369 229.4 713.804 228.594 716.577 228.041 722.059 226.753 724.619 226.316 726.768 226.297 728.844 226.364 730.746 226.517 731.658 226.592 732.081 226.615 731.213 226.758 729.803 226.861 728.135 227.012 726.351 227.303 724.499 227.552 722.535 227.849
6 151 553.649 261.508 555.066 259.975 558.957 261.5 564.237 264.502 567.987 266.885 570.733 267.068 572.075 267.104 572.707 267.107 573.005 267.105 573.156 267.101 576.151 264.543 580.53 260.763 582.934 258.937 586.071 258.438 587.924 262.214 589.851 266.322 592.647 272.266 595.826 279.287 599.806 286.949 603.498 294.252 607.246 302.478 609.361 306.873 611.183 311.676 612.518 316.538 613.988 322.969 615.344 329.026 616.432 334.347 617.091 338.257 617.635 341.405 617.934 342.827 618.323 344.81 618.47 345.78 618.518 346.274 618.543 346.518 618.556 346.641 618.625 350.539 618.701 356.04 618.397 362.538 618.226 369.574 618.68 377.27 619.189 381.332 618.203 385.382 616.264 389.339 612.764 395.587 608.844 402.344 606.88 405.692 605.925 407.344 601.649 408.316 599.694 408.688 598.707 408.873 598.302 413.121 598.062 415.034 597.947 416.058 597.953 416.011 597.956 415.988 597.957 415.977 594.218 416.857 588.885 418.638 582.432 421.071 575.367 423.14 568.147 424.706 564.336 425.254 559.354 428.305 553.685 432.749 547.948 437.861 542.259 442.959 536.732 447.919 531.872 452.048 529.583 454.274 527.481 459.255 525.627 466.116 524.298 473.457 523.108 481.009 523.486 480.562 522.998 484.28 522.574 486.343 524.835 485.704 524.729 485.732 524.685 485.73 524.688 485.73 524.689 485.729 524.69 485.729 524.69 485.729 521.886 486.19 519.648 484.088 517.177 481.961 514.838 478.924 512.412 475.68 508.668 470.443 504.72 464.653 500.1 457.888 497.731 454.633 496.592 449.004 496.497 442.457 496.704 435.422 497.035 427.474 497.167 419.305 497.198 415.358 499.131 409.889 501.447 403.242 502.562 399.974 506.907 397.093 509.018 395.63 510.083 394.937 511.249 390.726 511.795 388.531 516.318 386.493 522.923 385.026 530.423 383.351 538.63 381.461 546.486 379.043 554.49 377.093 562.443 374.882 570.429 372.912 578.692 370.216 587.168 368.211 595.404 365.858 603.74 363.697 612.063 361.729 620.434 359.729 628.969 357.283 637.794 354.889 646.537 352.776 652.049 351.425 659.153 349.939 663.866 349.122 667.567 348.532 673.666 347.31 677.858 346.617 681.044 345.836 686.87 344.589 690.969 343.754 694.005 342.928 699.189 341.507 702.938 340.443 705.933 339.64 711.586 338.097 715.706 337.334 718.931 336.712 720.46 336.317 726.028 336.48 733.434 336.581 738.538 336.918 745.625 337.342 750.212 338.097 753.672 338.668 760.04 339.274 762.999 339.411 764.545 339.436 765.328 339.459 765.724 339.444
7 151 534.232 51.281 543.328 54.233 547.879 55.773 550.428 56.431 552.358 56.967 553.919 57.425 560.072 59.494 567.485 62.085 570.008 62.886 575.495 59.848 577.669 58.559 578.487 58.059 579.66 58.447 580.907 59.238 582.218 60.002 583.524 60.973 584.807 61.896 586.095 62.785 586.592 63.129 586.833 64.231 587.728 70.656 588.066 73.077 588.966 74.263 594.714 77.272 596.882 78.612 598.563 78.826 600.134 78.729 600.746 78.718 601.087 79.663 601.295 81.012 601.567 82.572 601.744 84.09 601.965 85.533 602.055 87.061 602.205 88.639 602.388 90.171 602.579 91.689 602.852 93.112 603.107 94.656 603.38 96.128 603.621 97.627 603.907 99.116 604.26 100.584 604.589 102.044 604.857 103.478 605.197 104.881 605.402 106.431 605.645 107.837 605.849 109.286 605.904 109.851 605.905 110.057 605.903 110.131 605.901 110.159 605.901 110.169 605.901 110.173 605.901 110.175 605.302 110.917 604.494 111.93 603.432 113.032 602.301 114.114 601.335 115.26 600.931 115.675 600.651 116.695 600.329 118.053 600.094 119.421 600.027 119.962 599.414 120.942 598.741 122.125 597.782 123.316 596.75 124.607 595.799 125.854 594.793 127.045 591.976 130.765 588.466 135.436 584.564 140.278 580.092 145.248 578.402 147.124 577.755 147.829 577.511 148.092 577.42 148.192 575.743 144.719 573.739 139.663 572.982 137.755 568.824 139.23 567.328 139.637 562.489 139.733 556.725 139.39 550.324 139.674 543.397 140.37 540.745 140.719 537.482 137.284 534.07 132.563 532.862 130.789 532.468 130.16 532.295 129.922 532.227 129.832 532.201 129.798 537.087 132.757 538.979 133.88 544.56 131.153 549.503 130.685 552.469 132.673 557.835 134.248 559.839 134.86 560.59 135.091 560.87 135.163 566.923 134.387 575.012 133.714 583.977 133.077 592.619 132.015 601.719 131.43 611.795 130.602 620.589 129.736 629.743 128.92 637.535 128.401 645.114 127.937 653.096 127.443 660.595 127.556 669.032 126.819 676.551 125.597 684.072 124.339 691.686 123.477 698.925 123.214 706.922 122.741 713.899 122.435 721.247 121.988 728.385 121.463 735.658 120.569 743.779 119.988 751.939 119.512 760.232 118.899 768.652 117.981 776.469 117.342 784.201 116.901 792.466 116.339 799.555 116.34 804.389 115.948 808.822 115.784 810.419 115.617 816.707 113.275 824.713 110.368 827.782 109.219 829.039 108.742 825.365 108.773 819.897 109.216 813.619 109.267 807.103 109.697 800.374 110.338 793.148 110.842 786.457 111.079 778.146 111.231
8 151 563.702 430.767 569.308 431.461 574.938 431.51 580.894 431.988 586.5 432.699 592.877 433.419 598.717 433.766 600.809 433.982 601.529 434.097 601.785 434.133 601.876 434.14 601.909 434.144 603.811 437.59 605.848 442.535 608.765 447.694 611.311 452.911 613.915 458.403 615.908 463.997 617.729 468.613 618.36 470.226 618.571 470.808 619.885 474.415 621.723 479.547 622.984 483.965 624.398 487.939 626.386 492.511 628.282 496.389 630.093 500.125 631.692 503.846 633.45 507.592 635.201 511.178 635.769 512.585 639.266 508.408 640.564 507.034 640.981 506.585 641.129 506.446 641.629 506.733 641.627 506.735 641.626 506.735 640.042 501.445 639.638 499.6 637.947 493.471 638.868 496.638 637.574 491.972 637.15 490.19 637.015 489.565 638.45 483.462 637.302 478.62 638.881 471.46 640.428 463.311 640.974 460.452 641.155 459.432 641.562 458.385 638.691 463.661 638.884 463.611 638.881 463.618 638.42 464.486 637.827 465.673 637.23 466.776 636.531 467.914 635.892 469.092 635.22 470.338 634.584 471.587 633.955 472.85 633.322 474.061 632.706 475.359 632.085 476.705 631.466 477.999 630.79 479.293 630.152 480.568 627.869 485.793 624.829 493.392 620.817 501.467 619.549 504.589 614.795 509.479 613.069 511.06 607.167 513.695 599.219 517.301 590.907 520.758 582.542 524.494 579.298 525.993 578.148 526.551 582.332 530.077 583.725 531.416 584.192 531.895 583.411 532.111 582.167 532.29 580.777 532.35 579.397 532.307 578.064 532.312 576.577 532.305 575.059 532.284 574.515 532.281 573.468 531.979 572.278 531.422 571.134 530.8 569.846 530.166 568.534 529.576 568.088 529.375 568.133 528.376 568.337 527.247 568.649 525.945 568.982 524.712 569.31 523.317 569.632 521.881 569.935 520.482 570.217 519.106 570.329 518.591 575.504 515.878 582.39 513.064 589.508 510.068 596.663 505.996 604.585 501.949 612.97 498.265 621.248 495.257 629.714 492.052 632.726 490.885 633.822 490.467 639.343 487.491 645.613 483.935 653.096 479.845 660.732 475.645 668.281 471.263 676.183 467.086 684.531 462.741 692.398 458.351 699.874 453.495 707.886 449.096 711.346 446.922 713.402 445.579 719.164 442.454 722.008 440.87 723.799 439.975 729.412 437.008 732.359 435.353 734.058 434.384 735.418 433.621 741.084 431.264 743.953 429.926 745.022 429.377 751.038 428.422 754.122 428.106 755.944 427.894 761.795 427.015 764.508 426.633 766.327 426.419 772.882 425.216 776.068 424.941 778.176 424.611 784.456 424.152 786.74 423.976
9 151 658.614 19.331 661.304 24.065 664.815 30.808 668.998 38.689 670.763 41.936 671.416 43.216 677.415 41.792 685.475 38.683 694.533 35.683 702.109 33.121 705.367 32.181 706.819 31.718 707.977 37.23 708.565 39.563 708.79 40.568 712.703 35.809 717.572 29.136 719.74 26.381 723.245 31.0 724.597 33.143 725.205 34.072 725.481 34.496 729.159 39.166 734.822 46.006 739.873 52.502 742.184 55.257 741.265 60.798 740.885 63.14 745.625 67.809 747.654 69.79 753.834 73.248 756.354 74.946 757.404 75.699 758.978 80.227 760.731 86.945 762.451 94.053 763.899 101.746 764.937 109.596 765.355 113.036 765.547 114.494 765.606 115.141 765.628 115.42 765.635 115.546 765.639 115.603 765.639 115.627 770.034 119.609 771.914 121.312 772.751 122.014 773.12 122.327 767.288 122.413 758.933 122.704 755.236 122.822 753.67 122.913 752.972 122.918 752.679 122.902 746.605 122.884 739.349 122.56 736.243 122.234 728.92 122.054 725.709 122.148 717.956 121.848 708.777 121.651 704.816 121.388 703.007 121.154 697.663 121.01 695.384 120.826 694.433 120.656 693.994 120.589 693.802 120.571 693.719 120.563 693.683 120.558 693.668 120.558 693.661 120.557 693.659 120.557 693.657 120.557 693.657 120.557 693.657 120.557 693.656 120.557 693.656 120.557 687.581 120.701 684.984 120.757 683.821 120.73 677.132 121.117 674.473 121.342 668.536 121.338 665.943 121.22 664.91 121.161 664.5 121.116 664.311 121.104 664.226 121.102 664.189 121.1 664.175 121.099 664.169 121.099 664.167 121.098 664.166 121.098 665.493 115.335 666.12 112.916 666.406 111.823 666.558 111.387 666.804 104.826 667.058 96.329 667.643 86.61 667.757 82.472 667.659 80.642 667.605 79.845 667.592 79.535 673.279 80.869 675.937 81.352 682.722 81.447 691.516 81.508 701.235 81.339 712.068 81.807 723.241 81.947 734.295 82.4 745.643 83.133 756.364 83.887 766.872 84.164 776.958 83.985 787.729 83.424 798.354 82.193 808.47 82.623 817.862 82.863 827.618 83.108 831.663 83.032 839.168 81.749 847.853 79.492 856.865 77.151 867.16 74.987 877.149 72.905 887.008 70.117 897.174 67.815 906.737 65.979 917.328 63.353 927.742 60.877 938.226 58.075 948.156 56.078 952.227 55.039 959.816 53.342 963.043 52.629 964.365 52.394 965.946 58.654 967.838 67.03 968.665 70.589 969.047 72.165 971.426 78.384 974.377 86.491 977.561 95.582 980.758 105.41 984.062 115.025 985.459 119.321 989.15 121.75
