,cycle,team_name,player_num,playLength,cycle_0_player_x,cycle_0_player_y,cycle_1_player_x,cycle_1_player_y,cycle_2_player_x,cycle_2_player_y,cycle_3_player_x,cycle_3_player_y,cycle_4_player_x,cycle_4_player_y,cycle_5_player_x,cycle_5_player_y,cycle_6_player_x,cycle_6_player_y,cycle_7_player_x,cycle_7_player_y,cycle_8_player_x,cycle_8_player_y,cycle_9_player_x,cycle_9_player_y,cycle_10_player_x,cycle_10_player_y,cycle_11_player_x,cycle_11_player_y,cycle_12_player_x,cycle_12_player_y,cycle_13_player_x,cycle_13_player_y,cycle_14_player_x,cycle_14_player_y,cycle_15_player_x,cycle_15_player_y,cycle_16_player_x,cycle_16_player_y,cycle_17_player_x,cycle_17_player_y,cycle_18_player_x,cycle_18_player_y,cycle_19_player_x,cycle_19_player_y,cycle_20_player_x,cycle_20_player_y,cycle_21_player_x,cycle_21_player_y,cycle_22_player_x,cycle_22_player_y,cycle_23_player_x,cycle_23_player_y,cycle_24_player_x,cycle_24_player_y,cycle_25_player_x,cycle_25_player_y,cycle_26_player_x,cycle_26_player_y,cycle_27_player_x,cycle_27_player_y,cycle_28_player_x,cycle_28_player_y,cycle_29_player_x,cycle_29_player_y,cycle_30_player_x,cycle_30_player_y,cycle_31_player_x,cycle_31_player_y,cycle_32_player_x,cycle_32_player_y,cycle_33_player_x,cycle_33_player_y,cycle_34_player_x,cycle_34_player_y,cycle_35_player_x,cycle_35_player_y,cycle_36_player_x,cycle_36_player_y,cycle_37_player_x,cycle_37_player_y,cycle_38_player_x,cycle_38_player_y,cycle_39_player_x,cycle_39_player_y,cycle_40_player_x,cycle_40_player_y,cycle_41_player_x,cycle_41_player_y,cycle_42_player_x,cycle_42_player_y,cycle_43_player_x,cycle_43_player_y,cycle_44_player_x,cycle_44_player_y,cycle_45_player_x,cycle_45_player_y,cycle_46_player_x,cycle_46_player_y,cycle_47_player_x,cycle_47_player_y,cycle_48_player_x,cycle_48_player_y,cycle_49_player_x,cycle_49_player_y,cycle_50_player_x,cycle_50_player_y,cycle_51_player_x,cycle_51_player_y,cycle_52_player_x,cycle_52_player_y,cycle_53_player_x,cycle_53_player_y,cycle_54_player_x,cycle_54_player_y,cycle_55_player_x,cycle_55_player_y,cycle_56_player_x,cycle_56_player_y,cycle_57_player_x,cycle_57_player_y,cycle_58_player_x,cycle_58_player_y,cycle_59_player_x,cycle_59_player_y,cycle_60_player_x,cycle_60_player_y,cycle_61_player_x,cycle_61_player_y,cycle_62_player_x,cycle_62_player_y,cycle_63_player_x,cycle_63_player_y,cycle_64_player_x,cycle_64_player_y,cycle_65_player_x,cycle_65_player_y,cycle_66_player_x,cycle_66_player_y,cycle_67_player_x,cycle_67_player_y,cycle_68_player_x,cycle_68_player_y,cycle_69_player_x,cycle_69_player_y,cycle_70_player_x,cycle_70_player_y,cycle_71_player_x,cycle_71_player_y,cycle_72_player_x,cycle_72_player_y,cycle_73_player_x,cycle_73_player_y,cycle_74_player_x,cycle_74_player_y,cycle_75_player_x,cycle_75_player_y,cycle_76_player_x,cycle_76_player_y,cycle_77_player_x,cycle_77_player_y,cycle_78_player_x,cycle_78_player_y,cycle_79_player_x,cycle_79_player_y,cycle_80_player_x,cycle_80_player_y,cycle_81_player_x,cycle_81_player_y,cycle_82_player_x,cycle_82_player_y,cycle_83_player_x,cycle_83_player_y,cycle_84_player_x,cycle_84_player_y,cycle_85_player_x,cycle_85_player_y,cycle_86_player_x,cycle_86_player_y,cycle_87_player_x,cycle_87_player_y,cycle_88_player_x,cycle_88_player_y,cycle_89_player_x,cycle_89_player_y,cycle_90_player_x,cycle_90_player_y,cycle_91_player_x,cycle_91_player_y,cycle_92_player_x,cycle_92_player_y,cycle_93_player_x,cycle_93_player_y,cycle_94_player_x,cycle_94_player_y,cycle_95_player_x,cycle_95_player_y,cycle_96_player_x,cycle_96_player_y,cycle_97_player_x,cycle_97_player_y,cycle_98_player_x,cycle_98_player_y,cycle_99_player_x,cycle_99_player_y,cycle_100_player_x,cycle_100_player_y,cycle_101_player_x,cycle_101_player_y,cycle_102_player_x,cycle_102_player_y,cycle_103_player_x,cycle_103_player_y,cycle_104_player_x,cycle_104_player_y,cycle_105_player_x,cycle_105_player_y,cycle_106_player_x,cycle_106_player_y,cycle_107_player_x,cycle_107_player_y,cycle_108_player_x,cycle_108_player_y,cycle_109_player_x,cycle_109_player_y,cycle_110_player_x,cycle_110_player_y,cycle_111_player_x,cycle_111_player_y,cycle_112_player_x,cycle_112_player_y,cycle_113_player_x,cycle_113_player_y,cycle_114_player_x,cycle_114_player_y,cycle_115_player_x,cycle_115_player_y,cycle_116_player_x,cycle_116_player_y,cycle_117_player_x,cycle_117_player_y,cycle_118_player_x,cycle_118_player_y,cycle_119_player_x,cycle_119_player_y,cycle_120_player_x,cycle_120_player_y,cycle_121_player_x,cycle_121_player_y,cycle_122_player_x,cycle_122_player_y,cycle_123_player_x,cycle_123_player_y,cycle_124_player_x,cycle_124_player_y,cycle_125_player_x,cycle_125_player_y,cycle_126_player_x,cycle_126_player_y,cycle_127_player_x,cycle_127_player_y,cycle_128_player_x,cycle_128_player_y,cycle_129_player_x,cycle_129_player_y,cycle_130_player_x,cycle_130_player_y,cycle_131_player_x,cycle_131_player_y,cycle_132_player_x,cycle_132_player_y,cycle_133_player_x,cycle_133_player_y,cycle_134_player_x,cycle_134_player_y,cycle_135_player_x,cycle_135_player_y,cycle_136_player_x,cycle_136_player_y,cycle_137_player_x,cycle_137_player_y,cycle_138_player_x,cycle_138_player_y,cycle_139_player_x,cycle_139_player_y,cycle_140_player_x,cycle_140_player_y,cycle_141_player_x,cycle_141_player_y,cycle_142_player_x,cycle_142_player_y,cycle_143_player_x,cycle_143_player_y,cycle_144_player_x,cycle_144_player_y,cycle_145_player_x,cycle_145_player_y,cycle_146_player_x,cycle_146_player_y,cycle_147_player_x,cycle_147_player_y,cycle_148_player_x,cycle_148_player_y,cycle_149_player_x,cycle_149_player_y,cycle_150_player_x,cycle_150_player_y
0,660.0,Ball,0.0,151.0,9.0255,-24.3786,-35.7746,-2.7231,-35.0564,-3.0931,-34.2229,-3.4832,-33.8955,-3.6324,-33.7587,-3.6895,-33.7051,-3.7124,-33.684,-3.7229,-33.6754,-3.7268,-33.6718,-3.7287,-33.6705,-3.7294,-33.6699,-3.7296,-33.6697,-3.7297,-33.1144,-3.8183,-32.8872,-3.8541,-32.7965,-3.8594,-32.7604,-3.8583,-32.7464,-3.8579,-32.741,-3.8578,-32.1442,-3.8197,-31.9037,-3.7919,-31.8035,-3.7819,-31.7651,-3.7746,-31.7489,-3.7713,-31.7425,-3.77,-31.1393,-3.7225,-30.9146,-3.6897,-30.8296,-3.6747,-30.7981,-3.6705,-30.786,-3.6697,-30.7814,-3.6694,-30.7797,-3.6692,-30.2263,-3.5927,-29.4099,-3.4436,-28.5267,-3.2275,-28.1717,-3.1442,-28.0074,-2.9789,-27.8173,-2.2795,-27.6081,-1.4333,-27.5046,-1.0678,-26.8631,-0.6947,-26.5979,-0.5448,-25.9531,-0.2333,-25.6954,-0.1143,-25.5894,-0.0646,-25.5472,-0.0461,-25.529,-0.0387,-25.5221,-0.0358,-25.5192,-0.0344,-25.518,-0.0339,-25.5175,-0.0336,-25.5174,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-24.968000000000004,0.2531,-24.7455,0.3766,-24.6593,0.4356,-24.6247,0.459,-24.6095,0.4685,-24.6033,0.4719,-24.6009,0.4734,-24.6,0.4739,-24.807,1.0739,-25.0161,1.7907,-25.1001,2.0995,-25.13,2.2207,-25.1398,2.2702,-25.143,2.2899,-25.1898,2.4315,-25.2107,2.4856,-25.2187,2.5075,-25.2215,2.5164,-25.2225,2.5196,-25.2229,2.521,-25.2231,2.5216,-25.2232,2.5218,-25.2232,2.5219,-25.2232,2.522,-25.2232,2.522,-25.6982,2.2157,-26.3992,1.847,-26.7101,1.6976,-26.827,1.6352,-26.8685,1.6104,-26.8868,1.6001,-26.8937,1.5957,-26.8966,1.5938,-26.8977,1.5931,-26.8981,1.5928,-26.8983,1.5927,-26.8983,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.9424,1.47,-27.124,0.8663,-27.3135,0.0286,-27.4906,-0.8834,-27.5729,-1.2595,-27.5913,-1.4073,-27.601,-1.4662,-27.6044,-1.491,-27.9602,-1.9792,-28.0907,-2.1688,-28.1397,-2.245,-28.1616,-2.2751,-28.171,-2.2878,-28.175,-2.2924,-28.1766,-2.2943,-28.1772,-2.295,-28.1774,-2.2953,-28.1775,-2.2954,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955
1,660.0,CYRUS2018,1.0,151.0,-36.3175,-2.4743,-35.7746,-2.7231,-35.0564,-3.0931,-34.2229,-3.4832,-33.8955,-3.6324,-33.7587,-3.6895,-33.7051,-3.7124,-33.684,-3.7229,-33.6754,-3.7268,-33.6718,-3.7287,-33.6705,-3.7294,-33.6699,-3.7296,-33.6697,-3.7297,-33.1144,-3.8183,-32.8872,-3.8541,-32.7965,-3.8594,-32.7604,-3.8583,-32.7464,-3.8579,-32.741,-3.8578,-32.1442,-3.8197,-31.9037,-3.7919,-31.8035,-3.7819,-31.7651,-3.7746,-31.7489,-3.7713,-31.7425,-3.77,-31.1393,-3.7225,-30.9146,-3.6897,-30.8296,-3.6747,-30.7981,-3.6705,-30.786,-3.6697,-30.7814,-3.6694,-30.7797,-3.6692,-30.2263,-3.5927,-29.4099,-3.4436,-28.5267,-3.2275,-28.1717,-3.1442,-28.0074,-2.9789,-27.8173,-2.2795,-27.6081,-1.4333,-27.5046,-1.0678,-26.8631,-0.6947,-26.5979,-0.5448,-25.9531,-0.2333,-25.6954,-0.1143,-25.5894,-0.0646,-25.5472,-0.0461,-25.529,-0.0387,-25.5221,-0.0358,-25.5192,-0.0344,-25.518,-0.0339,-25.5175,-0.0336,-25.5174,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-25.5173,-0.0335,-24.968000000000004,0.2531,-24.7455,0.3766,-24.6593,0.4356,-24.6247,0.459,-24.6095,0.4685,-24.6033,0.4719,-24.6009,0.4734,-24.6,0.4739,-24.807,1.0739,-25.0161,1.7907,-25.1001,2.0995,-25.13,2.2207,-25.1398,2.2702,-25.143,2.2899,-25.1898,2.4315,-25.2107,2.4856,-25.2187,2.5075,-25.2215,2.5164,-25.2225,2.5196,-25.2229,2.521,-25.2231,2.5216,-25.2232,2.5218,-25.2232,2.5219,-25.2232,2.522,-25.2232,2.522,-25.6982,2.2157,-26.3992,1.847,-26.7101,1.6976,-26.827,1.6352,-26.8685,1.6104,-26.8868,1.6001,-26.8937,1.5957,-26.8966,1.5938,-26.8977,1.5931,-26.8981,1.5928,-26.8983,1.5927,-26.8983,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.8984,1.5926,-26.9424,1.47,-27.124,0.8663,-27.3135,0.0286,-27.4906,-0.8834,-27.5729,-1.2595,-27.5913,-1.4073,-27.601,-1.4662,-27.6044,-1.491,-27.9602,-1.9792,-28.0907,-2.1688,-28.1397,-2.245,-28.1616,-2.2751,-28.171,-2.2878,-28.175,-2.2924,-28.1766,-2.2943,-28.1772,-2.295,-28.1774,-2.2953,-28.1775,-2.2954,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955,-28.1776,-2.2955
2,660.0,CYRUS2018,2.0,151.0,-9.2036,-6.6963,-9.0589,-6.5325,-9.0033,-6.4674,-8.9794,-6.4375,-8.9694,-6.425,-8.5638,-6.2921,-7.9882,-6.1057,-7.7482,-6.028,-7.5752,-5.7468,-7.5019,-5.6187,-7.5451,-5.4237,-7.5628,-5.3358,-7.5729,-5.2974,-7.5767,-5.2818,-7.3105,-4.9566,-6.9025,-4.4761,-6.7285,-4.2732,-6.3071,-3.9689,-5.8808,-3.7316,-5.7063,-3.6354,-5.3237,-3.2749,-5.0007,-2.8582,-4.6916,-2.4549,-4.3441,-2.0544,-4.0405,-1.731,-3.9185,-1.5793,-3.868,-1.5169,-3.8451,-1.4932,-3.5988,-1.3530000000000002,-3.2393,-1.133,-3.1427,-1.0762,-3.1019,-1.0539,-3.2399,-0.6486,-3.5122,-0.1,-3.7335,0.5228,-3.9596,1.125,-4.0658,1.3739,-4.1102,1.4787,-4.2895,1.8799,-4.5491,2.4528,-4.6396,2.7093,-5.0541,3.2707,-5.2292,3.5067,-5.4986,3.8018,-5.9653,4.3266,-6.351,4.7028,-6.5154,4.8635,-6.5922,4.9319,-6.5104,4.4048,-6.4937,4.1962,-6.4873,4.1052,-6.484,4.0672,-6.483,4.0507,-6.7373,3.4482,-6.8242,3.182,-6.864,3.0783,-7.3073,2.9821,-7.4988,2.9418,-8.0175,3.0753,-8.6457,3.2668,-9.1804,3.3957,-9.7029,3.5306,-10.3266,3.6984,-11.038,3.9061,-11.3838,3.8459,-11.6904,3.7077,-12.0258,3.5224,-12.1668,3.4467,-12.2287,3.4177,-12.2329,3.8092,-12.2406,3.9825,-12.4758,3.7194,-12.7548,3.3488,-12.8713,3.1931,-12.9894,3.5439,-13.1456,4.1396,-13.2173,4.3942,-13.4891,5.0307,-13.8316,5.8260000000000005,-14.229,6.5123,-14.5383,7.0447,-14.6491,7.2545,-14.6903,7.3437,-14.3171,7.2723,-13.6317,7.6136,-12.9227,8.0578,-12.1665,8.5894,-11.8643,8.8114,-11.7414,8.9156,-11.6875,8.9604,-11.6645,8.9787,-11.7666,8.5679,-11.935,8.01,-12.0853,7.3265,-12.2799,6.6648,-12.4471,6.117000000000001,-12.5212,5.8959,-13.0484,5.4623,-13.7362,4.9118,-14.3124,4.3625,-14.8936,3.8462,-15.1334,3.6154,-15.1819,3.089,-15.2129,2.8628,-15.2745,2.3674,-15.2847,2.1671,-14.8393,1.6665,-14.2694,1.0942,-14.0275,0.8431,-13.9338,0.7424,-13.4818,0.5613,-12.8247,0.3341,-12.1076,0.1139,-11.7994,0.0168,-11.231,-0.0075,-10.9951,-0.0066,-10.6252,-0.0874,-10.0518,-0.2197,-9.3939,-0.4673,-8.7676,-0.738,-8.0872,-0.9846,-7.7908,-1.0625,-7.2379,-1.0917,-6.5769,-1.118,-5.8364,-1.1351,-5.0915,-1.1181,-4.3175,-1.11,-3.5068,-1.0789,-2.7514,-1.0229,-1.9892,-0.972,-1.6841,-0.9231,-1.1225,-0.999,-0.3989,-1.1209,0.329,-1.2623,1.0966,-1.4322,1.8302,-1.6204,2.6098,-1.7422,3.352,-1.9108,4.1104,-2.0876,4.8606,-2.2078,5.5984,-2.3796,6.3315,-2.5414,6.6343,-2.6108,6.7583,-2.6333,6.4084,-2.449,5.8895,-2.1433,5.2495,-1.8078,4.5961,-1.4649,3.8769,-1.1579,3.5769,-1.047,2.9467,-0.696
3,660.0,CYRUS2018,3.0,151.0,-12.3938,-28.9834,-12.42,-28.9576,-12.5886,-28.6662,-12.8195,-28.4954,-12.878,-28.2491,-12.8993,-28.1387,-12.9099,-28.0931,-12.9136,-28.0731,-12.9149,-28.0645,-13.0884,-28.03,-13.1571,-28.0135,-12.8639,-27.7245,-12.4526,-27.266,-11.9394,-26.7701,-11.3952,-26.2534,-10.8237,-25.7243,-10.2326,-25.123,-9.9753,-24.8699,-9.8615,-24.751,-9.8158,-24.7003,-9.7972,-24.6787,-9.7887,-24.6692,-9.7853,-24.6653,-9.7839,-24.6637,-9.7833,-24.6631,-9.3914,-24.4422,-9.2244,-24.3562,-9.1487,-24.3183,-9.1164,-24.3018,-8.8029,-23.8101,-8.6798,-23.6059,-8.3763,-23.1562,-8.0146,-22.59,-7.6341,-21.9754,-7.4627,-21.7224,-7.3815,-21.6205,-7.352,-21.5791,-7.3378,-21.5613,-7.3316,-21.5536,-7.3289,-21.5502,-7.3277,-21.5488,-7.3273,-21.5482,-7.3271,-21.548,-7.327000000000001,-21.5479,-7.0888,-21.9084,-6.9949,-22.0724,-6.9576,-22.1359,-6.749,-22.2608,-6.6625,-22.3203,-6.2683,-22.7611,-6.1022,-22.9309,-6.0401,-23.0018,-6.0115,-23.0327,-5.999,-23.0452,-5.9931,-23.05,-5.9908,-23.052,-6.2444,-22.7033,-6.6459,-22.253,-7.0484,-21.6963,-7.5436,-21.0996,-8.0662,-20.4428,-8.5918,-19.8827,-8.8048,-19.6447,-9.3498,-19.2252,-10.0348,-18.7101,-10.3008,-18.4998,-10.4196,-18.4045,-10.4706,-18.365,-10.4929,-18.3499,-10.5016,-18.3437,-10.5053,-18.341,-10.507,-18.3399,-10.5076,-18.3395,-10.5079,-18.3393,-10.508,-18.3392,-10.5081,-18.3392,-10.5081,-18.3392,-10.9511,-18.0035,-11.1384,-17.8494,-11.2137,-17.7891,-11.2449,-17.7665,-11.2572,-17.7574,-11.2628,-17.7531,-11.7279,-17.8474,-12.3706,-18.0244,-13.0956,-18.1626,-13.3845,-18.2127,-13.9496,-18.2035,-14.2064,-18.2029,-14.3157,-18.2032,-14.3625,-18.2019,-14.3829,-18.2006,-14.3911,-18.2002,-14.3946,-18.2002,-14.3104,-18.5409,-14.2716,-18.6851,-14.2578,-18.7452,-14.2503,-18.7714,-14.2472,-18.7823,-14.2575,-19.3447,-14.2638,-19.6042,-14.6126,-20.0923,-15.0876,-20.7195,-15.6064,-21.3318,-16.0215,-21.8781,-16.2223,-22.0951,-16.307000000000002,-22.1858,-15.7913,-22.2637,-15.0702,-22.411,-14.1913,-22.5467,-13.2693,-22.6943,-12.8745,-22.7667,-12.6974,-22.7981,-12.1036,-22.9508,-11.3895,-23.1911,-10.544,-23.4339,-9.6601,-23.7124,-8.7492,-23.9889,-7.8399,-24.285,-6.9236,-24.5739,-6.0564,-24.8905,-5.1822,-25.2514,-4.3007,-25.5119,-3.3823,-25.8251,-2.4498,-26.1104,-1.5419,-26.3708,-0.6648,-26.6777,0.2925,-26.9601,1.1385,-27.194000000000006,1.9196,-27.4157,2.6432,-27.6875,3.3215,-27.941,4.0623,-28.1804,4.3472,-28.296,4.9079,-28.2849,5.5902,-28.1702,6.2767,-28.0837,7.0204,-28.0315,7.7693,-27.9998,8.0638,-27.9784,8.446,-27.6074,8.61,-27.4516,8.3448,-27.0345,7.916,-26.5457,7.4416,-26.0759,6.9447,-25.5274,6.4395,-24.9171,6.2468,-24.6644,6.1638,-24.5601,6.1284,-24.5156,5.685,-24.3716
4,660.0,CYRUS2018,4.0,151.0,-12.7858,13.7534,-12.2705,13.9728,-11.592,14.1537,-11.2912,14.2127,-11.1519,14.2468,-11.087,14.263,-11.0579,14.2714,-11.0454,14.2757,-11.0394,14.2779,-11.0367,14.2788,-11.0354,14.2793,-11.0348,14.2795,-11.0346,14.2796,-11.0345,14.2796,-10.645,14.1871,-10.024,14.0454,-9.7418,13.9814,-9.3326,14.2335,-9.1422,14.3511,-9.0564,14.4137,-9.0191,14.4443,-8.6006,14.396,-7.9971,14.2787,-7.2943,14.1618,-6.994,14.1157,-6.4574,14.3587,-5.9141,14.6289,-5.6731,14.7572,-5.6008,15.2398,-5.5811,15.4529,-5.5779999999999985,15.5495,-5.3402,15.2653,-5.0074,14.7903,-5.1597,14.9879,-5.4969,15.4136,-5.6610000000000005,15.6044,-5.7343,15.6891,-6.2398,15.785,-6.4510000000000005,15.8347,-6.5445,15.8547,-6.5886,15.8642,-6.6085,15.8679,-6.6179,15.8696,-6.6222,15.8703,-6.6242,15.8706,-6.3183,16.317999999999998,-5.841,16.9782,-5.6243,17.2745,-5.5216,17.3976,-5.4791,17.4535,-5.4584,17.4787,-5.449,17.4901,-4.9524,17.6694,-4.712,17.7377,-4.1221,17.9697,-3.8557,18.0766,-3.7462,18.1221,-3.6961,18.1418,-3.6751,18.1503,-3.6656,18.1547,-3.6614,18.157,-3.6595,18.1581,-3.5271,18.6225,-3.3737,19.31,-3.1246,20.1234,-2.8618,20.9517,-2.7439,21.3285,-2.7052,21.5038,-2.1542,21.7405,-1.4042,22.0669,-0.5153,22.4436,0.3879,22.8679,0.8206,23.0833,1.0175,23.1731,1.1072,23.2137,0.6232,23.1662,-0.1131,23.1238,-1.0334,23.0688,-1.9855,22.8846,-2.9760000000000004,22.7922,-3.9261,22.713,-4.9306,22.6274,-5.8876,22.4915,-6.7322,22.3775,-7.5444,22.2343,-8.3708,22.0744,-9.1372,21.9553,-9.9115,21.7841,-10.68,21.6705,-11.0251,21.6171,-11.5073,21.3776,-12.1052,21.0149,-12.3619,20.8679,-12.4749,20.4077,-12.5206,19.844,-12.531,19.1428,-12.5128,18.8306,-12.5127,18.6788,-12.7283,18.4323,-12.8225,18.3121,-12.8691,18.2521,-12.8934,18.2248,-12.9045,18.2125,-12.9101,18.2071,-12.9434,17.8085,-12.9421,17.6345,-12.9375,17.5511,-12.938,17.5125,-12.5811,17.1627,-12.0044,16.6915,-11.3826,16.1051,-10.6448,15.5686,-10.3133,15.3239,-9.7782,15.2508,-9.1025,15.2903,-8.3447,15.3286,-7.9977,15.3303,-7.4277,15.393,-7.1667,15.4176,-6.7133,15.005999999999998,-6.1959,14.3687,-5.9729,14.0737,-5.8825,13.9398,-5.5314,13.4339,-5.3584,13.2212,-5.2764,13.1221,-4.945,12.6341,-4.5192,11.9111,-4.0218,11.162,-3.5061,10.3809,-3.2705,10.0403,-3.1606,9.8909,-3.1083,9.8258,-3.0862,9.7984,-3.0752,9.7857,-3.0703,9.7801,-3.0681,9.7776,-3.0671,9.7765,-3.0666,9.7759,-3.0664,9.7756,-3.0663,9.7755,-2.8669,10.2612,-2.5624,10.9672,-2.2911,11.7616,-2.1523,12.117,-2.0944,12.2826,-2.0671,12.3584,-2.0542,12.3943,-2.048,12.4104,-2.0451,12.4178,-2.0439,12.4213
5,660.0,CYRUS2018,5.0,151.0,-7.559,-11.4339,-6.9942,-11.4992,-6.3344,-11.6226,-5.7875,-11.6825,-5.2641,-11.7614,-5.0154,-11.7912,-4.7407,-11.9723,-4.3059,-12.3085,-3.7873,-12.7212,-3.3182,-13.1688,-3.0887,-13.3821,-2.9666,-13.4841,-2.9019,-13.532,-2.5393,-13.4092,-2.0075,-13.2155,-1.364,-12.9834,-0.6684,-12.7373,0.0007,-12.4549,0.5501,-12.2526,0.8225,-12.1669,1.2812,-11.9895,1.8349,-11.739,2.1007,-11.6188,2.2302,-11.558,2.2931,-11.5284,2.6347,-11.3776,2.7911,-11.3034,2.8696,-11.2687,2.9083,-11.2545,2.6095,-11.0239,2.1109,-10.6758,1.8678,-10.5184,1.7487,-10.0744,1.6913,-9.5563,1.6849,-8.9381,1.6819,-8.6371,1.6889,-8.4814,1.6862,-8.4059,1.6882,-8.3689,1.6892,-8.3513,1.6896,-8.3431,1.8465,-8.0169,2.0743,-7.5254,2.3847,-6.9691,2.5387,-6.6779,2.7947,-6.2481,2.9321,-6.0535,2.9977,-5.5783,2.9976,-4.9968,3.0174,-4.7355,2.6180000000000003,-4.3857,2.4306,-4.2129,2.3384,-4.1364,1.892,-4.2878,1.6785,-4.3579,1.5863,-4.3889,1.2312,-4.2407,0.8009,-4.0468,0.5856,-3.9572,0.1654,-4.0995,-0.2089,-4.2657,-0.698,-4.4869,-1.2863,-4.7464,-1.6708,-4.9376,-1.8731,-5.0349,-2.3213,-4.9774,-2.8945,-4.854,-3.1742,-4.7954,-3.2307,-5.1142,-3.266,-5.2661,-3.6366,-5.0889,-4.1987,-4.7432,-4.8196,-4.3729,-5.1156,-4.2278,-5.2616,-4.1656,-5.7459,-3.9696,-5.9783,-3.8712,-6.0842,-3.818,-6.1348,-3.7917,-5.8107,-3.8747,-5.6579,-3.9111,-5.9998,-3.8113,-6.638,-3.6678,-6.9602,-3.595,-7.1211,-3.5627,-7.1991,-3.5483,-7.234,-3.5405,-7.2509,-3.5368,-7.1241,-3.83,-7.3301,-4.1074,-7.4286,-4.2396,-7.0465,-4.4246,-6.6546,-4.4282,-6.4567,-4.439,-6.3426,-4.5369,-6.3474,-4.5374,-6.3497,-4.5376,-6.3508,-4.5377,-6.3513,-4.5378,-6.1643,-4.8369,-5.9528,-5.313,-5.6315,-5.9405,-5.4764,-6.2386,-5.3903,-6.3896,-5.2161,-6.6560000000000015,-5.1286,-6.7943,-4.613,-6.9593,-3.9201,-7.1552,-3.2068,-7.3544,-2.4231,-7.6347,-1.6002,-7.9271,-0.7326,-8.1043,0.0621,-8.298,0.9022,-8.4777,1.7852,-8.633,2.6246,-8.8057,3.4596,-9.0087,4.2755,-9.199,5.1035,-9.3951,5.8594,-9.6136,6.6212,-9.8263,7.452000000000001,-10.0288,8.293,-10.1797,9.1683,-10.3127,10.0228,-10.5221,10.8067,-10.7803,11.5658,-10.9854,12.3345,-11.2561,12.8456,-11.3909,13.5071,-11.5311,13.9001,-11.6248,14.1977,-11.6752,14.8076,-11.797,15.2116,-11.8743,15.4902,-11.9207,16.0369,-12.06,16.3804,-12.1406,16.6577,-12.1959,17.2059,-12.3247,17.4619,-12.3684,17.6768,-12.3703,17.8844,-12.3636,18.0746,-12.3483,18.1658,-12.3408,18.2081,-12.3385,18.1213,-12.3242,17.9803,-12.3139,17.8135,-12.2988,17.6351,-12.2697,17.4499,-12.2448,17.2535,-12.2151
